awardeeCounty,Year_date,d_SBIR_1,SBIR_1,d_SBIR_2,SBIR_2,d_STTR_1,STTR_1,d_STTR_2,STTR_2,d_PFI,PFI,d_others,others,d_inv,d_59,total_50k,d_99,estimatedTotalAmt_d_99,total_corps,total_fund,d_d_59,ID,gname_x,gname_y,gname_x,gname_y,gname_x,gname_y,gname
Providence,2021,1,0,0,0,0,0,0,0,1,250000,1,32944112,0,0,0,0,0,0,33194112,1,1610,,,,,,,2013.0
Providence,2022,1,0,0,0,0,0,0,0,1,0,1,23373310,0,0,0,0,0,0,23373310,1,1610,,,,,,,2013.0
Provo,1989,0,0,0,0,0,0,0,0,0,0,1,15549844,0,0,0,0,0,0,15549844,0,1611,,,,,,,
Provo,1991,0,0,0,0,0,0,0,0,0,0,1,70000,0,0,0,0,0,0,70000,0,1611,,,,,,,
Provo,1992,0,0,0,0,0,0,0,0,0,0,1,1429317,0,0,0,0,0,0,1429317,0,1611,,,,,,,
Provo,1993,0,0,0,0,0,0,0,0,0,0,1,546779,0,0,0,0,0,0,546779,0,1611,,,,,,,
Provo,1994,0,0,0,0,0,0,0,0,0,0,1,1816521,0,0,0,0,0,0,1816521,0,1611,,,,,,,
Provo,1995,0,0,0,0,0,0,0,0,0,0,1,2639032,0,0,0,0,0,0,2639032,0,1611,,,,,,,
Provo,1996,0,0,0,0,0,0,0,0,0,0,1,412512,0,0,0,0,0,0,412512,0,1611,,,,,,,
Provo,1997,0,0,0,0,0,0,0,0,0,0,1,1133880,0,0,0,0,0,0,1133880,0,1611,,,,,,,
Provo,1998,0,0,0,0,0,0,0,0,0,0,1,1834592,0,0,0,0,0,0,1834592,0,1611,,,,,,,
Provo,1999,0,0,0,0,0,0,0,0,0,0,1,4244798,0,0,0,0,0,0,4244798,0,1611,,,,,,,
Provo,2000,0,0,0,0,0,0,0,0,0,0,1,2838612,0,0,0,0,0,0,2838612,0,1611,,,,,,,
Provo,2001,0,0,0,0,0,0,0,0,0,0,1,536735,0,0,0,0,0,0,536735,0,1611,,,,,,,
Provo,2002,0,0,0,0,0,0,0,0,0,0,1,2907544,0,0,0,0,0,0,2907544,0,1611,,,,,,,
Provo,2003,0,0,0,0,0,0,0,0,0,0,1,3208994,0,0,0,0,0,0,3208994,0,1611,,,,,,,
Provo,2004,0,0,0,0,0,0,0,0,0,0,1,269969,0,0,0,0,0,0,269969,0,1611,,,,,,,
Provo,2005,0,0,0,0,0,0,0,0,0,0,1,2766839,0,0,0,0,0,0,2766839,0,1611,,,,,,,
Provo,2006,0,0,0,0,0,0,0,0,0,0,1,3250237,0,0,0,0,0,0,3250237,0,1611,,,,,,,
Provo,2007,0,0,0,0,0,0,0,0,0,0,1,655035,0,0,0,0,0,0,655035,0,1611,,,,,,,
Provo,2008,0,0,0,0,0,0,0,0,0,0,1,2532449,0,0,0,0,0,0,2532449,0,1611,,,,,,,
Provo,2009,0,0,0,0,0,0,0,0,0,0,1,2036435,0,0,0,0,0,0,2036435,0,1611,,,,,,,
Provo,2010,0,0,0,0,0,0,0,0,0,0,1,3241728,0,0,0,0,0,0,3241728,0,1611,,,,,,,
Provo,2011,0,0,0,0,0,0,0,0,0,0,1,6854543,0,0,0,0,0,0,6854543,0,1611,,,,,,,
Provo,2012,0,0,0,0,0,0,0,0,0,0,1,635409,0,0,0,0,0,0,635409,0,1611,,,,,,,
Provo,2013,0,0,0,0,0,0,0,0,0,0,1,3769841,0,0,0,0,0,0,3769841,0,1611,,,,,,,
Provo,2014,0,0,0,0,0,0,0,0,0,0,1,3494182,0,0,0,0,0,0,3494182,0,1611,,,,,,,
Provo,2015,0,0,0,0,0,0,0,0,0,0,1,1897301,0,0,0,0,0,0,1897301,0,1611,,,,,,,
Provo,2016,0,0,0,0,0,0,0,0,0,0,1,6709052,0,0,0,0,0,0,6709052,0,1611,,,,,,,
Provo,2017,0,0,0,0,0,0,0,0,0,0,1,2067183,0,0,0,0,0,0,2067183,0,1611,,,,,,,
Provo,2018,0,0,0,0,0,0,0,0,0,0,1,17672758,0,0,0,0,0,0,17672758,0,1611,,,,,,,
Provo,2019,0,0,1,750000,0,0,0,0,0,0,1,5990081,0,2,100000,0,0,100000,6840081,1,1611,,,,,,,
Provo,2020,0,0,1,0,0,0,0,0,0,0,1,6589212,0,0,0,0,0,0,6589212,1,1611,,,,,,,
Provo,2021,0,0,1,0,0,0,0,0,0,0,1,6472811,0,0,0,0,0,0,6472811,1,1611,,,,,,,
Provo,2022,0,0,1,0,0,0,0,0,0,0,1,5598401,0,2,100000,0,0,100000,5698401,1,1611,,,,,,,
Pueblo,1992,0,0,0,0,0,0,0,0,0,0,1,402139,0,0,0,0,0,0,402139,0,1612,,,,,,,
Pueblo,2000,0,0,0,0,0,0,0,0,0,0,1,220000,0,0,0,0,0,0,220000,0,1612,,,,,,,
Pueblo,2004,0,0,0,0,0,0,0,0,0,0,1,162636,0,0,0,0,0,0,162636,0,1612,,,,,,,
Pueblo,2018,0,0,0,0,0,0,0,0,0,0,1,249445,0,0,0,0,0,0,249445,0,1612,,,,,,,
Pueblo,2020,0,0,0,0,0,0,0,0,0,0,1,2499998,0,0,0,0,0,0,2499998,0,1612,,,,,,,
Pueblo,2021,0,0,0,0,0,0,0,0,0,0,1,699442,0,0,0,0,0,0,699442,0,1612,,,,,,,
Pueblo,2022,0,0,0,0,0,0,0,0,0,0,1,1522265,0,0,0,0,0,0,1522265,0,1612,,,,,,,
Pueblo County,2022,1,256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256000,0,1613,,,,,,,
Pullman,1990,0,0,0,0,0,0,0,0,0,0,1,939754,0,0,0,0,0,0,939754,0,1614,,,,,,,
Pullman,1991,0,0,0,0,0,0,0,0,0,0,1,2381097,0,0,0,0,0,0,2381097,0,1614,,,,,,,
Pullman,1992,0,0,0,0,0,0,0,0,0,0,1,4040480,0,0,0,0,0,0,4040480,0,1614,,,,,,,
Pullman,1993,0,0,0,0,0,0,0,0,0,0,1,5254743,0,0,0,0,0,0,5254743,0,1614,,,,,,,
Pullman,1994,0,0,0,0,0,0,0,0,0,0,1,5122126,0,0,0,0,0,0,5122126,0,1614,,,,,,,
Pullman,1995,0,0,0,0,0,0,0,0,0,0,1,2985886,0,0,0,0,0,0,2985886,0,1614,,,,,,,
Pullman,1996,0,0,0,0,0,0,0,0,0,0,1,5975769,0,0,0,0,0,0,5975769,0,1614,,,,,,,
Pullman,1997,0,0,0,0,0,0,0,0,0,0,1,4141882,0,0,0,0,0,0,4141882,0,1614,,,,,,,
Pullman,1998,0,0,0,0,0,0,0,0,0,0,1,3626901,0,0,0,0,0,0,3626901,0,1614,,,,,,,
Pullman,1999,0,0,0,0,0,0,0,0,0,0,1,4069550,0,0,0,0,0,0,4069550,0,1614,,,,,,,
Pullman,2000,0,0,0,0,0,0,0,0,0,0,1,5867736,0,0,0,0,0,0,5867736,0,1614,,,,,,,
Pullman,2001,0,0,0,0,0,0,0,0,0,0,1,7544272,0,0,0,0,0,0,7544272,0,1614,,,,,,,
Pullman,2002,0,0,0,0,0,0,0,0,0,0,1,6310685,0,0,0,0,0,0,6310685,0,1614,,,,,,,
Pullman,2003,0,0,0,0,0,0,0,0,0,0,1,3475290,0,0,0,0,0,0,3475290,0,1614,,,,,,,
Pullman,2004,0,0,0,0,0,0,0,0,0,0,1,3507571,0,0,0,0,0,0,3507571,0,1614,,,,,,,
Pullman,2005,0,0,0,0,0,0,0,0,0,0,1,2862694,0,0,0,0,0,0,2862694,0,1614,,,,,,,
Pullman,2006,0,0,0,0,0,0,0,0,0,0,1,6897393,0,0,0,0,0,0,6897393,0,1614,,,,,,,
Pullman,2007,0,0,0,0,0,0,0,0,0,0,1,1927612,0,0,0,0,0,0,1927612,0,1614,,,,,,,
Pullman,2008,0,0,0,0,0,0,0,0,0,0,1,15156202,0,0,0,0,0,0,15156202,0,1614,,,,,,,
Pullman,2009,0,0,0,0,0,0,0,0,0,0,1,11121856,0,0,0,0,0,0,11121856,0,1614,,,,,,,
Pullman,2010,1,150000,0,0,0,0,0,0,0,0,1,12910406,0,0,0,0,0,0,13060406,0,1614,,,,,,,
Pullman,2011,1,0,0,0,0,0,0,0,0,0,1,6572391,0,0,0,0,0,0,6572391,0,1614,,,,,,,
Pullman,2012,1,0,0,0,0,0,0,0,0,0,1,8147875,0,0,0,0,0,0,8147875,0,1614,,,,,,,
Pullman,2013,1,0,0,0,0,0,0,0,0,0,1,4164489,0,0,0,0,0,0,4164489,0,1614,,,,,,,
Pullman,2014,1,0,0,0,1,450000,0,0,0,0,1,6766352,0,0,0,0,0,0,7216352,0,1614,,,,,,,
Pullman,2015,1,0,0,0,1,0,0,0,0,0,1,6595039,0,2,100000,0,0,100000,6695039,1,1614,,,,,,,
Pullman,2016,1,0,0,0,1,0,0,0,0,0,1,5888508,0,0,0,0,0,0,5888508,1,1614,,,,,,,
Pullman,2017,1,0,0,0,1,0,0,0,0,0,1,3151549,0,0,0,0,0,0,3151549,1,1614,,,,,,,
Pullman,2018,1,0,0,0,1,0,0,0,1,749945,1,22295162,0,0,0,0,0,0,23045107,1,1614,,,,,,,
Pullman,2019,1,0,0,0,1,0,0,0,1,0,1,19753047,0,0,0,0,0,0,19753047,1,1614,,,,,,,
Pullman,2020,1,0,0,0,1,0,0,0,1,0,1,20490748,0,0,0,0,0,0,20490748,1,1614,,,,,,,
Pullman,2021,1,512000,0,0,1,0,0,0,1,0,1,27570765,0,0,0,0,0,0,28082765,1,1614,,,,,,,
Pullman,2022,1,0,0,0,1,0,0,0,1,0,1,11691385,0,0,0,0,0,0,11691385,1,1614,,,,,,,
Punta Gorda,1993,0,0,0,0,0,0,0,0,0,0,1,15000,0,0,0,0,0,0,15000,0,1615,,,,,,,
Purchase,2011,0,0,0,0,0,0,0,0,0,0,1,594800,0,0,0,0,0,0,594800,0,1616,,,,,,,
Purchase,2012,0,0,0,0,0,0,0,0,0,0,1,305396,0,0,0,0,0,0,305396,0,1616,,,,,,,
Purchase,2022,0,0,0,0,0,0,0,0,0,0,1,491207,0,0,0,0,0,0,491207,0,1616,,,,,,,
Queens County,2002,0,0,0,0,0,0,0,0,0,0,1,550000,0,0,0,0,0,0,550000,0,1617,,,,,,,
Queens County,2003,0,0,0,0,0,0,0,0,0,0,1,275000,0,0,0,0,0,0,275000,0,1617,,,,,,,
Quincy,1997,0,0,0,0,0,0,0,0,0,0,1,14366,0,0,0,0,0,0,14366,0,1618,,,,,,,
Quincy,2001,0,0,0,0,0,0,0,0,0,0,1,28500,0,0,0,0,0,0,28500,0,1618,,,,,,,
Quincy,2018,0,0,0,0,0,0,0,0,0,0,1,1298830,0,0,0,0,0,0,1298830,0,1618,,,,,,,
Quincy,2019,0,0,0,0,0,0,0,0,0,0,1,599766,0,0,0,0,0,0,599766,0,1618,,,,,,,
Quincy,2021,0,0,0,0,1,255595,0,0,0,0,1,0,0,0,0,0,0,0,255595,0,1618,,,,,,,
Quincy,2022,0,0,0,0,1,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,0,1618,,,,,,,
RANCHO CORDOVA,2022,1,255991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255991,0,1619,,,,,,,
REDDING,2010,0,0,0,0,0,0,0,0,0,0,1,188853,0,0,0,0,0,0,188853,0,1620,,,,,,,
REDDING,2018,1,450000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,450000,0,1620,,,,,,,
RINDGE,1994,0,0,0,0,0,0,0,0,0,0,1,23600,0,0,0,0,0,0,23600,0,1621,,,,,,,
RINDGE,2018,0,0,0,0,0,0,0,0,0,0,1,1299862,0,0,0,0,0,0,1299862,0,1621,,,,,,,
RIVERDALE,2008,0,0,0,0,0,0,0,0,0,0,1,110000,0,0,0,0,0,0,110000,0,1622,,,,,,,
RIVERDALE,2012,0,0,0,0,0,0,0,0,0,0,1,75000,0,0,0,0,0,0,75000,0,1622,,,,,,,
RIVERDALE,2017,0,0,0,0,0,0,0,0,0,0,1,281400,0,0,0,0,0,0,281400,0,1622,,,,,,,
ROCKLAND,2011,0,0,0,0,0,0,0,0,0,0,1,2372132,0,0,0,0,0,0,2372132,0,1623,,,,,,,
ROCKLAND,2012,0,0,0,0,0,0,0,0,0,0,1,1247940,0,0,0,0,0,0,1247940,0,1623,,,,,,,
ROCKLAND,2021,0,0,0,0,0,0,0,0,0,0,1,50000,0,0,0,0,0,0,50000,0,1623,,,,,,,
ROCKVILLE CENTRE,2019,1,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,1624,,,,,,,
ROCKVILLE CENTRE,2021,1,0,1,999617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999617,0,1624,,,,,,,
ROCKY RIVER,2020,1,255937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255937,0,1625,,,,,,,
ROLLING HILLS ESTATES,1994,0,0,1,299976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299976,0,1626,,,,,,,
ROSEMOUNT,2008,0,0,0,0,0,0,0,0,0,0,1,3000000,0,0,0,0,0,0,3000000,0,1627,,,,,,,
ROSEMOUNT,2021,0,0,0,0,0,0,0,0,0,0,1,932534,0,0,0,0,0,0,932534,0,1627,,,,,,,
ROSEVILLE,2018,0,0,0,0,0,0,0,0,0,0,1,207000,0,0,0,0,0,0,207000,0,1628,,,,,,,
ROSHARON,2022,0,0,1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1629,,,,,,,
ROSLINDALE,2013,0,0,0,0,1,225000,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,1630,,,,,,,
ROSLINDALE,2022,1,275000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,275000,0,1630,,,,,,,
Radford,1994,1,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,0,1631,,,,,,,
Radford,1996,1,0,0,0,0,0,0,0,0,0,1,59343,0,0,0,0,0,0,59343,0,1631,,,,,,,
Radford,1999,1,0,0,0,0,0,0,0,0,0,1,11974,0,0,0,0,0,0,11974,0,1631,,,,,,,
Radford,2002,1,0,0,0,0,0,0,0,0,0,1,250000,0,0,0,0,0,0,250000,0,1631,,,,,,,
Radford,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1631,,,,,,,
Radford,2009,1,0,0,0,0,0,0,0,0,0,1,597425,0,0,0,0,0,0,597425,0,1631,,,,,,,
Radford,2010,1,0,0,0,0,0,0,0,0,0,1,36350,0,0,0,0,0,0,36350,0,1631,,,,,,,
Radford,2014,1,0,0,0,0,0,0,0,0,0,1,644373,0,0,0,0,0,0,644373,0,1631,,,,,,,
Radford,2019,1,0,0,0,0,0,0,0,0,0,1,257612,0,0,0,0,0,0,257612,0,1631,,,,,,,
Rahway,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,,,,,,,
Raleigh,1993,0,0,0,0,0,0,0,0,0,0,1,2478930,0,0,0,0,0,0,2478930,0,1633,,,,,,,
Raleigh,1995,0,0,0,0,0,0,0,0,0,0,1,741194,0,0,0,0,0,0,741194,0,1633,,,,,,,
Raleigh,1996,0,0,0,0,0,0,0,0,0,0,1,15000,0,0,0,0,0,0,15000,0,1633,,,,,,,
Raleigh,1997,0,0,0,0,0,0,0,0,0,0,1,239998,0,0,0,0,0,0,239998,0,1633,,,,,,,
Raleigh,1999,0,0,0,0,0,0,0,0,0,0,1,49924,0,0,0,0,0,0,49924,0,1633,,,,,,,
Raleigh,2000,0,0,0,0,0,0,0,0,0,0,1,272830,0,0,0,0,0,0,272830,0,1633,,,,,,,
Raleigh,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1633,,,,,,,
Raleigh,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1633,,,,,,,
Raleigh,2005,0,0,0,0,0,0,0,0,0,0,1,468767,0,0,0,0,0,0,468767,0,1633,,,,,,,
Raleigh,2006,0,0,0,0,0,0,0,0,0,0,1,861082,0,0,0,0,0,0,861082,0,1633,,,,,,,
Raleigh,2007,0,0,0,0,0,0,0,0,0,0,1,2514295,0,0,0,0,0,0,2514295,0,1633,,,,,,,
Raleigh,2008,0,0,0,0,0,0,0,0,0,0,1,149708,0,0,0,0,0,0,149708,0,1633,,,,,,,
Raleigh,2009,0,0,0,0,0,0,0,0,0,0,1,469604,0,0,0,0,0,0,469604,0,1633,,,,,,,
Raleigh,2010,0,0,0,0,0,0,0,0,0,0,1,297773,0,0,0,0,0,0,297773,0,1633,,,,,,,
Raleigh,2011,0,0,0,0,0,0,0,0,0,0,1,149997,0,0,0,0,0,0,149997,0,1633,,,,,,,
Raleigh,2012,0,0,1,445278,0,0,0,0,0,0,1,1286345,0,0,0,0,0,0,1731623,0,1633,,,,,,,
Raleigh,2013,0,0,1,0,1,212116,0,0,0,0,1,20280,0,0,0,0,0,0,232396,0,1633,,,,,,,
Raleigh,2014,0,0,1,750000,1,0,0,0,0,0,1,1216586,0,0,0,0,0,0,1966586,0,1633,,,,,,,
Raleigh,2015,1,149976,1,0,1,0,0,0,0,0,1,138070,0,0,0,0,0,0,288046,0,1633,,,,,,,
Raleigh,2016,1,0,1,0,1,0,0,0,0,0,1,522758,0,0,0,0,0,0,522758,0,1633,,,,,,,
Raleigh,2017,1,225000,1,0,1,0,0,0,0,0,1,802077,0,0,0,0,0,0,1027077,0,1633,,,,,,,
Raleigh,2018,1,225000,1,0,1,0,0,0,0,0,1,672784,0,0,0,0,0,0,897784,0,1633,,,,,,,
Raleigh,2019,1,224528,1,1500000,1,0,0,0,0,0,1,1144782,0,0,0,0,0,0,2869310,0,1633,,,,,,,
Raleigh,2020,1,734449,1,1750000,1,0,0,0,0,0,1,1218395,0,0,0,0,0,0,3702844,0,1633,,,,,,,
Raleigh,2021,1,998305,1,0,1,0,0,0,0,0,1,1624242,0,0,0,0,0,0,2622547,0,1633,,,,,,,
Raleigh,2022,1,511980,1,0,1,511460,0,0,0,0,1,1565104,0,0,0,0,0,0,2588544,0,1633,,,,,,,
Ramona,2020,1,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,1634,,,,,,,
Ramsey County,2021,1,247568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247568,0,1635,,,,,,,
Rancho Palos Verdes,1994,1,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,0,1636,,,,,,,
Rancho Palos Verdes,2000,1,0,0,0,0,0,0,0,0,0,1,100000,0,0,0,0,0,0,100000,0,1636,,,,,,,
Rancho Palos Verdes,2021,1,256000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,256000,0,1636,,,,,,,
Randallstown,2007,0,0,0,0,0,0,0,0,0,0,1,4261,0,0,0,0,0,0,4261,0,1637,,,,,,,
Randolph,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,,,,,,,
Randolph,2010,0,0,0,0,0,0,0,0,0,0,1,123000,0,0,0,0,0,0,123000,0,1638,,,,,,,
Randolph,2020,0,0,0,0,0,0,0,0,0,0,1,235277,0,0,0,0,0,0,235277,0,1638,,,,,,,
Randolph Center,1994,0,0,0,0,0,0,0,0,0,0,1,30747,0,0,0,0,0,0,30747,0,1639,,,,,,,
Randolph Center,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1639,,,,,,,
Randolph County,1998,0,0,0,0,0,0,0,0,0,0,1,131306,0,0,0,0,0,0,131306,0,1640,,,,,,,
Rapid City,1991,0,0,0,0,0,0,0,0,0,0,1,1058552,0,0,0,0,0,0,1058552,0,1641,,,,,,,2015.0
Rapid City,1992,0,0,0,0,0,0,0,0,0,0,1,1734200,0,0,0,0,0,0,1734200,0,1641,,,,,,,2015.0
Rapid City,1993,0,0,0,0,0,0,0,0,0,0,1,1260778,0,0,0,0,0,0,1260778,0,1641,,,,,,,2015.0
Rapid City,1994,0,0,0,0,0,0,0,0,0,0,1,1681064,0,0,0,0,0,0,1681064,0,1641,,,,,,,2015.0
Rapid City,1995,0,0,0,0,0,0,0,0,0,0,1,480000,0,0,0,0,0,0,480000,0,1641,,,,,,,2015.0
Rapid City,1996,0,0,0,0,0,0,0,0,0,0,1,1091400,0,0,0,0,0,0,1091400,0,1641,,,,,,,2015.0
Rapid City,1997,0,0,0,0,0,0,0,0,0,0,1,1603918,0,0,0,0,0,0,1603918,0,1641,,,,,,,2015.0
Rapid City,1998,0,0,0,0,0,0,0,0,0,0,1,991863,0,0,0,0,0,0,991863,0,1641,,,,,,,2015.0
Rapid City,1999,0,0,0,0,0,0,0,0,0,0,1,1578753,0,0,0,0,0,0,1578753,0,1641,,,,,,,2015.0
Rapid City,2000,0,0,0,0,0,0,0,0,0,0,1,732401,0,0,0,0,0,0,732401,0,1641,,,,,,,2015.0
Rapid City,2001,0,0,0,0,0,0,0,0,0,0,1,391393,0,0,0,0,0,0,391393,0,1641,,,,,,,2015.0
Rapid City,2002,0,0,0,0,0,0,0,0,0,0,1,1885728,0,0,0,0,0,0,1885728,0,1641,,,,,,,2015.0
Rapid City,2003,0,0,0,0,0,0,0,0,0,0,1,2156934,0,0,0,0,0,0,2156934,0,1641,,,,,,,2015.0
Rapid City,2004,0,0,0,0,0,0,0,0,0,0,1,810000,0,0,0,0,0,0,810000,0,1641,,,,,,,2015.0
Rapid City,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1641,,,,,,,2015.0
Rapid City,2006,0,0,0,0,0,0,0,0,0,0,1,1103978,0,0,0,0,0,0,1103978,0,1641,,,,,,,2015.0
Rapid City,2007,0,0,0,0,0,0,0,0,0,0,1,426108,0,0,0,0,0,0,426108,0,1641,,,,,,,2015.0
Rapid City,2008,0,0,0,0,0,0,0,0,0,0,1,1239083,0,0,0,0,0,0,1239083,0,1641,,,,,,,2015.0
Rapid City,2009,0,0,0,0,0,0,0,0,0,0,1,450236,0,0,0,0,0,0,450236,0,1641,,,,,,,2015.0
Rapid City,2010,0,0,0,0,0,0,0,0,0,0,1,1436234,0,0,0,0,0,0,1436234,0,1641,,,,,,,2015.0
Rapid City,2011,0,0,0,0,0,0,0,0,0,0,1,832730,0,0,0,0,0,0,832730,0,1641,,,,,,,2015.0
Rapid City,2012,0,0,0,0,0,0,0,0,0,0,1,620877,0,0,0,0,0,0,620877,0,1641,,,,,,,2015.0
Rapid City,2013,0,0,0,0,0,0,0,0,0,0,1,2164147,0,0,0,0,0,0,2164147,0,1641,,,,,,,2015.0
Rapid City,2014,0,0,0,0,0,0,0,0,0,0,1,309097,0,0,0,0,0,0,309097,0,1641,,,,,,,2015.0
Rapid City,2015,0,0,0,0,0,0,0,0,0,0,1,1989494,0,1,50000,0,0,50000,2039494,1,1641,,,,,,,2015.0
Rapid City,2016,0,0,0,0,0,0,0,0,0,0,1,1582102,0,0,0,0,0,0,1582102,1,1641,,,,,,,2015.0
Rapid City,2017,0,0,0,0,1,225000,0,0,0,0,1,543466,0,0,0,0,0,0,768466,1,1641,,,,,,,2015.0
Rapid City,2018,0,0,0,0,1,0,0,0,0,0,1,4849330,0,0,0,0,0,0,4849330,1,1641,,,,,,,2015.0
Rapid City,2019,0,0,0,0,1,0,0,0,0,0,1,6506478,0,0,0,0,0,0,6506478,1,1641,,,,,,,2015.0
Rapid City,2020,0,0,0,0,1,0,0,0,0,0,1,14608335,0,0,0,0,0,0,14608335,1,1641,,,,,,,2015.0
Rapid City,2021,0,0,0,0,1,0,0,0,0,0,1,3909760,0,0,0,0,0,0,3909760,1,1641,,,,,,,2015.0
Rapid City,2022,0,0,0,0,1,0,0,0,0,0,1,2806102,0,1,50000,0,0,50000,2856102,1,1641,,,,,,,2015.0
Ravenna,2015,0,0,0,0,0,0,0,0,0,0,1,5070,0,0,0,0,0,0,5070,0,1642,,,,,,,
Raymond,2010,0,0,0,0,0,0,0,0,0,0,1,1749994,0,0,0,0,0,0,1749994,0,1643,,,,,,,
Raymond,2015,0,0,0,0,0,0,0,0,0,0,1,700000,0,2,100000,0,0,100000,800000,1,1643,,,,,,,
Raymond,2016,0,0,0,0,0,0,0,0,0,0,1,1198965,0,0,0,0,0,0,1198965,1,1643,,,,,,,
Raymond,2018,0,0,0,0,0,0,0,0,0,0,1,68767,0,0,0,0,0,0,68767,1,1643,,,,,,,
Raymond,2019,0,0,0,0,0,0,0,0,0,0,1,499858,0,0,0,0,0,0,499858,1,1643,,,,,,,
Raymond,2021,0,0,0,0,0,0,0,0,0,0,1,383454,0,0,0,0,0,0,383454,1,1643,,,,,,,
Raymondville,1998,0,0,0,0,0,0,0,0,0,0,1,15000,0,0,0,0,0,0,15000,0,1644,,,,,,,
Reading,2002,0,0,0,0,0,0,0,0,0,0,1,52166,0,0,0,0,0,0,52166,0,1645,,,,,,,
Reading,2003,0,0,0,0,0,0,0,0,0,0,1,71866,0,0,0,0,0,0,71866,0,1645,,,,,,,
Reading,2015,0,0,0,0,0,0,0,0,0,0,1,80340,0,0,0,0,0,0,80340,0,1645,,,,,,,
Reading,2016,0,0,0,0,0,0,0,0,0,0,1,828232,0,0,0,0,0,0,828232,0,1645,,,,,,,
Reading,2021,0,0,0,0,0,0,0,0,0,0,1,553196,0,0,0,0,0,0,553196,0,1645,,,,,,,
Reading,2022,0,0,0,0,0,0,0,0,0,0,1,74399,0,0,0,0,0,0,74399,0,1645,,,,,,,
Redlands,1995,0,0,0,0,0,0,0,0,0,0,1,41066,0,0,0,0,0,0,41066,0,1646,,,,,,,
Redlands,1996,0,0,0,0,0,0,0,0,0,0,1,40144,0,0,0,0,0,0,40144,0,1646,,,,,,,
Redlands,1999,0,0,0,0,0,0,0,0,0,0,1,120873,0,0,0,0,0,0,120873,0,1646,,,,,,,
Redlands,2001,0,0,0,0,0,0,0,0,0,0,1,58083,0,0,0,0,0,0,58083,0,1646,,,,,,,
Redlands,2004,0,0,0,0,0,0,0,0,0,0,1,75254,0,0,0,0,0,0,75254,0,1646,,,,,,,
Redlands,2011,0,0,0,0,0,0,0,0,0,0,1,161998,0,0,0,0,0,0,161998,0,1646,,,,,,,
Redlands,2022,0,0,0,0,0,0,0,0,0,0,1,249311,0,0,0,0,0,0,249311,0,1646,,,,,,,
Redmond,1992,0,0,0,0,0,0,0,0,0,0,1,330767,0,0,0,0,0,0,330767,0,1647,,,,,,,
Redmond,1993,0,0,0,0,0,0,0,0,0,0,1,764938,0,0,0,0,0,0,764938,0,1647,,,,,,,
Redmond,1994,0,0,0,0,0,0,0,0,0,0,1,447584,0,0,0,0,0,0,447584,0,1647,,,,,,,
Redmond,1996,0,0,0,0,0,0,0,0,0,0,1,894846,0,0,0,0,0,0,894846,0,1647,,,,,,,
Redmond,1997,0,0,0,0,0,0,0,0,0,0,1,1020464,0,0,0,0,0,0,1020464,0,1647,,,,,,,
Redmond,1998,0,0,0,0,0,0,0,0,0,0,1,1259000,0,0,0,0,0,0,1259000,0,1647,,,,,,,
Redmond,1999,0,0,0,0,0,0,0,0,0,0,1,455814,0,0,0,0,0,0,455814,0,1647,,,,,,,
Redmond,2000,0,0,0,0,0,0,0,0,0,0,1,1618428,0,0,0,0,0,0,1618428,0,1647,,,,,,,
Redmond,2001,0,0,0,0,0,0,0,0,0,0,1,333288,0,0,0,0,0,0,333288,0,1647,,,,,,,
Redmond,2002,0,0,0,0,0,0,0,0,0,0,1,2181148,0,0,0,0,0,0,2181148,0,1647,,,,,,,
Redmond,2003,0,0,0,0,0,0,0,0,0,0,1,857288,0,0,0,0,0,0,857288,0,1647,,,,,,,
Redmond,2004,0,0,0,0,0,0,0,0,0,0,1,3410678,0,0,0,0,0,0,3410678,0,1647,,,,,,,
